1,"Well, not everything","It was a decent book, but not a lot of new information for me. For the most part, it simply confirmed some basics I have long believed in - not living out your dreams through your children, encouraging exploration without forcing achievement, the need to provide for additional means of learning, etc. A lot of time spent on selecting schools for gifted kids, which really doesn't apply in small towns like we live in. Some good chapters on different kinds of gifted children and some scattered teaching methods. A lot of ""real life"" examples stretched across several chapters that in my opinion became a scattered approach.Probably the most novel idea that came across was that it's better to be a ""good enough"" parent than a perfect one. By Klein's opinion, if you manage to be the perfect parent, you set a standard so high that your child will have anxieties trying to live up to your example. Not sure I'm 100% with that, but it is an interesting take on parenting."
1,Software is Horrible!,This software is not user friendly. The samples don't help. I would imagine that if I sat down for a few hundred hours I could figure out were the dots go. The whole interface just doesn't make any sense. It's very time consuming. Total waste of 30 dollars at the Apple store.
1,Biography of Wright and his works,"Easy reading book which I would recommend for those who want a sort of ""executive summary"" of the story behind Wright and his works. Having said this, I found the depth and detail lacking for those who have read extensively about this architect whose noteriety is growing with time. Not for collectors unless you (like myself) want the book to help fill a spectrum of the vast number of publications which continue to come into popular view."
2,The Top Ten List for Christians byJames W. Moore,"A bit simplistic at times, but got some good discussions goingin our Sunday School class (Methodist). Would recommend itfor Contemporary Adult Sunday School classes or Bible studies."
2,Live it,"Still have this works great my food is kept fresh inside the dome, so has a good seal to it."
1,elem diff e-q's,"While the shipping was AMAZING, the book itself is not much use other than as a list of problems. The text explaining the theory behind is written like sandpaper and often jumps around leaving important processes out. It would be a very hard book to use as a solo resource w/o an instructor leading."
2,This is really cool!,This is a really cool record to own. My Favorite Muffs albums are Happy Birthday To Me and Alert Today Alive Tomorrow so I like their later material. This Hambuger is a lot of early stuff and some later but I really like it. I think its cronilogical and its interesting to hear how they've improved with time. Good cd!
1,Very Disappointing.,"I was hoping that this band would have evolved in some or any degree over the past decade, but sadly they have not. Having the courtney love message on this cd is further testament that this band is tapped out. Now that Kim is in her 40s, you'd think there would be more emphasis to release a breakthrough cd rather than these out-takes from the past."
2,A carefully constructed read.,"This book is structured such that on all the even pages there are a short pithy quotes that summarize the textaul body of the book on the odd pages. The book is written in the style of a manual so that you can dip into it at any point with no need to refer to material that came before.The basic thesis of the book is if you want to enjoy life you have to place one hand on the tiller and steer yourself towards the people, places and things that you like. A way to chart your course is taken from Alan Lakein's ""How to get control of time and your life"", which is an excellent book. Strategies for dealing with misteps are also covered.The author tries overtly to avoid religion, but a slight Christian undertone runs through the book, probably unintentionally because of the author's and those he quotes cutltural background."
1,Poor quality and high price... are these knock-offs?,"I ordered two in Cowboy Slim Cut 33x34. I already had some Wranglers. The waist was way too small, the fly was off to my left in a really weird and very ugly and uncomfortable way. These were made in Mexico, just like the ones I bought at Target, but the badging was different, a rubber badge on the back right pocket, not the thin leather Wrangler badge at the rear right waist. Were these knock-offs? Not sure. Returned them and went to Target where I got two pair for $15.99 each (they were Original and Legendary Gold, not Cowboy, but still, half the price, pard)!"
2,Almost perfect,"Stockings are not easy to find where I live in Northern California and I cannot stand to wear panty hose. I decided to try these stockings that was recommended by the site I used to find a garter belt. I really like the stockings. They are darker black than the picture depicts them. I prefer off-black. The lace top is a little tight with not too much stretch, so if you have large thighs you might not like them. The next order I will order one size larger for that reason although I do not have large thighs. My husband really likes them and the fact that I like them makes him happy. I will buy more."
1,Not Stainless,"These may look like brushed stainless steel but they are not. The magnet that is glued to the back of these is about 3/8"" and will not hold anything heavier than a very light potholder. I tried hanging an apron on it and it fell to the bottom of the refrigerator. If you are crafty and can remove this tiny magnet and attach a larger, stronger magnet - these hooks will be useful. Otherwise, they are not worth anything. I guess you get what you pay for."
2,"The meaning of God, the meaning of life.","Both of these issues, among others, are examined in this simple yet complex story about a variety of characters, all of whom we recognize.What lies beneath the skin of the average person? What do they believe in, and why? What makes their worlds shatter? What would make your world shatter?The author never wastes a word, entertwining the characters in unlikely but believable ways. It's a quick read that lingers with the reader, to make you think about your beliefs, and what you would do for those beliefs.To each individual, the book could be about God, or the meaning of life, or simply how you fit into the world. This makes the book touching on a personal level. I think every reader will find a different way, and reason, to love this book."
1,What a disappointment!,"I am a big Belva Plain fan and have always enjoyed her books. After the Fire is a disappointing read. What bothered me the most is the character of Hyacinth-what a weak and stupid woman! She is not believable at all. Any mother will fight to the end for her children. I kept hoping she would snap out of it, but she never did. She just kept trusting stupid men and believing them. I will think twice before spending money on another Belva Plain novel in the future."
1,You get what you pay for.,"I was expecting a bigger set so was surprised at how small it was. I should have spent more for a better set, but it will have to do for now."
1,junk!,Don't buy this! Didn't even come with all the screws. You could build a better set with twigs. Skip it.
2,fireplace tool set,Good product. Got it in a timely manner. Does exactly what it is supposed to do. Not too expensive and just as good as the rest of the tools that are over priced. The tools work great and have been used a lot this winter.
1,Failed to Work,I was unable to get this game to work in Windows Vista. I inquired about a patch but did not receive a response.
2,Long Hot Summer,"Sweet Dream Baby by Sterling WatsonOn a sultry summer river, two young people explore small town life in the backwater of Florida . This tapestry of a story mesmerized me with its rich characters and tangled landscapes, its troubled families and brooding mysteries. If you appreciate musical prose and gripping plots, you will relish this haunting book. I can't wait for the sequel so I can learn more about Travis and Delia."
1,Mathematical nonsense,"Mathematically speaking, this book is all nonsense. For instance, the author argues that owning a home is more expensive than not owning. This is true if you compare a person living under a tree versus one owning a home. He argues that the person owning a home has a negative cash flow of 8k per year all due to the interest he pays on mortage. But the details he left out (just to make his useless point) is, the person who owns a home has a home to live for a few hundred more bucks a month, whereas the person who doesn't own a home has to pay may be 10-15k per year for rent. That wipes out the savings that the author is claiming. Not only that, that money is down the drain since it goes to the landlord, whereas the owner of the home builds equity.My recommendation is to stay away from this nonsensical book, else you will be screwed if you follow his advice."
1,Boring ...,"I bought the book because I read the review and it look interesting and funny. But after the first pages, I knew that this was a mistake. Is very repetitive and some of the content really ridiculous for this age and time."
1,Stuck With You,"I didn't really like the book. If the author didn't write the sex portion of the book, there would not have been much to write about. What happened with Nick and the law suit. It was barely mentioned. She could have written more about that and less the descriptive sex."
2,None,"Awesome.... simply awesome. I couldn't put this down and laughed, smiled, and even got tears! A brand new favorite author."
2,Witty and clever.,"This was a really fun read. The dialogue was witty and clever. I really enjoyed the progression of the romance. It probably could have been tied up a little sooner. The last 10th of the book kind of drags out the story with storyline that should have been introduced sooner or ended before it was introduced. I do wish more of Nick and Rachel's storyline had been included, just because I enjoyed their banter and potential. I recommend to any modern romance fan."
2,Glorify Thy Name w/ Kent Henry,"Great! This is a Kent Henry praise and worship classic - you can not go wrong with this one. Do not sleep on Kent Henry. I've mentioned in previous reviews that he is one of my favorite praise and worship leaders. This man is gifted, anointed and sings many spontanious praise and worship songs. Although there are no spontanious songs on this one, his CDs from his independent labels are loaded with them. He has a talent for ushering believers into God's presence.The songs are a mixture of upbeat and mellow classics. This is a must have. This CD is out of print and if you can get your hands on one - do it quickly!"
1,"lousy, outdated guide, with horrible printing flaws!","First thing I noticed about this book was that the pages were stuck together. No, really...they were. The printer did not get it right when they cut the edges of this book. There were many pages that had to be hand cut just to TURN them. I could not stand the ... design. Then, once I get everything readable, I find that the information herein is, oh, about 15 years old and totally useless for current midi applications.MIGHT be ok if you are looking for a history of midi and want to spent an hour making the book readable by cutting the uncut pages so that you can actually READ them."
1,Still yet to recieve,I am still yet to receive these items that I purchased 4 months ago. I've tried everything to track where they might be but no success!!!
2,Big things in small package,"When I purchased this small hardcover book, I didn't expect very much. I was pleasantly surprised when I read it in one sitting, twice! You will not want to put this one down.LBW is simple, yet romantic. The story originates in Africa with childhood friends, Jacques and Margaret. Margaret moves to London and weds Lord Berkley. When the childhood friends return to Africa, the storytelling becomes richer. Even when they are separated by continents, decades, and lovers, Jacques and Margaret maintain a sweet friendship.This is a must read that is well-written and culturally enlightening."
1,broken :(,The base and frame were not completely attached. Fixed with a little glue. My friend loved it after that.
1,Lousy RF range; ON worked from further away than OFF,"The range of use was practically useless. I could get about 10 - 15 feet of range for the ""ON"" button, but had to put the remote right against the receiver to get the ""OFF"" to even work. I bought this particular model because it had discrete on and off buttons, to make it easier for my elderly mom to figure out (was supposed to be used to remotely reboot her cable modem located in the basement), but in the end it was too flaky to let her fuss with it. I switched to a different unit which had about 50 feet of consistent, reliable range and tossed this one in the junk drawer."
1,Left me feeling wanting.........,"Somehow, if I had spent the time reading the book a little before purchasing, I wouldn't have bought it. He talks extensively about competition rigs, rules, etc. which I had no interest in. I have yet to see a gun rag writer talk honestly about guns. Ever see a bad review in ANY of the gun magazines?"
2,Gun Digest 1911 Review,This was purchased as a Christmas gift. Excellent tutorial and very entertaining. The detailed discriptions and the pictures were informative. I spoke with the recipient of the gift after Christmas and he agreed. I really appreciate Amazon's speedy service.
1,THIS CD SUCKX!!!!!!!!!!!!!!,"I WAS LISTENING TO THIS CD AT MY FRIENDS HOUSE, AND IT REALLY SUCKED!!!!! IF SOMEONE IS ITNERESTED IN BUYING THIS, DON'T, IT'S A WATSE OF YOUR MONEY!!!!!!!"
2,Nice but Sony must give us more info,"This is a very nice tripod, is strong, elegant and cool, I love it, but the only trouble that I find it, it is that this cool gadget does not have a detail list of compatible sony cameras, I mean I am an owner of 2 sony cybershot camera`s, the W80 and H2 and I am not able to use the remote control with my cameras, only because Sony do not give us that information"
2,LIvely Experimental Synthesizer Jazz with Global Fusion,"This CD has instrumental experimental Jazz and near trance synthesizer pieces. Some of the rhythm patterns have a Latin flavor and feel very danceable. Others remind me of chill out lounge music. A few selections have some subdued vocals that are more part of the background rather than the foreground. I enjoyed the selections and liked working with them in the background. I have not heard the other volumes in the series and so I cannot compare them with each other. My only reservations about this collection is that the mood between selections is not always consistent, some are more mellow and some are more lively. But the mood of the CD is more consistent than a lot of collections I have heard. Some of the pieces are more experimental than the others and are interesting studies. Two of them felt slightly dissident to me, but the experimental sound still felt worth hearing."
2,CUT IT UP DEF,IT'S OLD SCHOOL JAMS!!! I HAVE SEARCHED AND SEARCHED FOR THIS CD FOR THE LONGEST. I HAVE FINALLY FOUND IT!!! NOW I HAVE TO PURCHASE IT.
1,I do not recommend this vacuum,"We bought this Emer Galilieo vacuum cleaner for about $400 more than one year ago. The retractable cord broke after a short time. We had to send the vacuum to NJ to get it repaired by using the warranty. After a month they sent it back with the same problem and the on-off button was broken as well! I called the customer service and asked for refund or replacement and they were kind enough to replace the vacuum with a new one. This vacuum is very powerful, however the handle (hose) is kind of heavy and the hose twists frequently and makes it difficult to use. By considering its high price, I guess there should be much better choices than this one if you are looking for a powerful canister vacuum cleaner."
1,More Fiction than fact,"Donal Cline clearly demonstrates his inability to distinguish fact from fiction. I find his book to be biased (towards the Murphy-Dolan faction), poorly researched (claiming that Billy the Kid was known as Michael McCarty), and his findings to be very questionable (presents evidence without veryfiable sources.)After reading this book I asked myself why did Cline write this book? He seems to not think to much of ""Billy the Kid"" so why write a book about him? Why not stick to your true passion and write a documentary about James Dolan and L.G. Murphy."
1,waste of time and money!!!!!!!!!!!!!,"The Squiggler fell apart at second use, with no way to put the prongs back into the base. This is a worthless piece of junk! Do not waste your time on this sub-standard, horribly designed and made product!!!!!"
2,CO alarm,Easy product to install. No fuss. Plug it in. It is out of sight behind a couch. I am satisfied.j.
2,Easy as it can be.,"I bought the First Alert CO600 for two reasons. I own a rental unit and California requires a carbon monoxide alarm in each one. The second reason is the price. I ordered this unit and had it delivered to my rental unit. The lady who rents from me is not mechanically inclined at all, but she had no trouble with setting this up. She's completely happy, California is happy, and I'm happy."
1,"""THE ROCKETS RED GLARE"" ???","This over-priced pain in ""the sitting area"" has an always-on, glaring RED light.*Red lights are commonly used to warn of an immediate danger that requires attention NOW.*NO-I don't have a carbon Monoxide problem. The red light also stayed on for a week when I plugged it in to an outside plug."
2,Absolutely great tripod for movie camera,"excellent and cheap...panning acts almost like the $400+ tripods for movie cameras...and the controls in the handle add to the convenience and control of ""shaky"" movement...sold...stable...tall...worth the price"
2,A written masterpiece,"I first read this book in 1984/85 while in high school and I have bought copies for several friends in the last 15 years. I plan on giving this book as a gift to everyone for Xmas with a basket of white and yellow candles. I read this book at least 2 times a year for inspiration and guidance. Next to the Bible, this book is a masterpiece unparalleled."
1,"Love Jerry and Dean, just not this version","I was very disappointed with this....I realize it is a 1950 film, however, the sound and picture were off much if not all of the film. Additionally, it wasn't listed as a DVD-R, but is. Wish it had been a better quality production with sound and picture in sync as I really wanted it for my collection."
1,"Crap, Junk, Worthless, etc","The other 1-star poster is absolutely correct; these things are crap. I ordered two of them for both my kids and neither worked at all. The rockets didn't seal on the pump so no pressure could be pumped into them, thus making them useless. I had high hopes for this toy because of my love for it when I was younger. As always, the quality of these ""nostalgic"" toys leave much to be desired (I'm looking at you, Evel Knievel Dare Devil Stunt Set!). The price is cheap, but the quality is cheaper."
2,Dense with knowledge,"This film is filled with informative interviews which is great. This film is also subtitled. Not so great. Definately worth an afternoon. Watch this film with intention because it is filled with teachings, visual cues and subtitles."
2,I'd give it 6+ stars if I could!,"The cover blurb on this book says it all: ""For office slaves, Internet addicts and stressed-out students."" (ha! I am all three) If you are like me and have looked at many a Yoga book but put them aside due to the difficult positions/instructions or the time involved, but still want to feel better, relax and also rejuivinate, AS well as relieve the symptoms of the computer age, then this is the book for you. A definate must-buy!"
2,An American Treasure,Charles Brown is an American treasure. His blues piano stylings are the perfect compliment to his unmistakable vocals. The selections on this cd are typical of the high quality music that CB has produced his entire life. Buy this cd. Buy any cd by Charles Brown. You won't regret it.
1,not finding comfort in food,"I have read this book in search of a way to view my body and my self more positively. However, this book claims that only the overweight or people with eating disorders lack self-confidence. It is not true, obviously. I am not overweight and never had any eating disorders, but I just don't have a positive self-image. So if you're like me, don't read this book. I couldn't relate to it. The title is misleading."
2,"Typical Thomas video, all about James",THe biggest problem with this DVD is the order of the episodes as someone has complained about in many other video reviews. Several episodes specifically refer to an episode where a bootstrap is used on James's brake line. The episode in which this actually occurs is one of the last on the DVD. It would have taken like 10 more minutes to have the videos play in chronological order. Other than that it is a good DVD with 8 Thomas and Friends stories in which James is prominent. I have a personal complaint too. I purchased this in a store not online. Even though the box said it includes a bonus WOODEN train. My box actually had a TAKE ALONG Bertie in it. My son didn't have a Bertie so I was eager to get it but I didn't realize it was a metal take along kind not a wooden series. My son has no other take along items because we think the wooden series is far better.
1,Inexpensive but poor quality,"The set was shipped with a carrying case that was covered in an oil-like substance and either the oil or the case itself smelled horrendous. Also, the punches are very dull and not uniformly sharpened (or dulled, however you look at it). I have difficulties cutting through even thin, soft silicone sheets. Sharpening them with a rotary tool helps, but I feel I shouldn't have to do that with a brand ""new"" product (which I am sure is actually repackaged). I can't imagine using them for metal, let alone most rubbers. Despite the very affordable price, I would NOT have purchased this set for the above reasons."
1,Dull and dirty,Well I don't usually write reviews but I feel the need with this product.1rst. They were caked with mud ...what's up with this?2nd. They are dullI guess they can be sharpened ..we'll see
2,Deserving of the Pulitzer it won; but don't be scared by it.,"Remnick won the Pulitzer for this unwrapping of 70 plus years of communist control of a collection of nations. In depth, he discusses the purges, the environment and events that allowed them to occur, the Russian view of the Patriotic War (WWII), the rise and fall of communism. Communism was doomed from the start. Here, Remnick explains exactly why. The Russian people are wonderful, I've met many of them. This book also gives the reader an understanding of the world in which they grew up. A world where Stalin was (literally) God. A world without independent thought. Fascinating, heart wrenching. Very readable."
2,"""Like this"" by Technotronic featuring Monday Midnite","Like this is breath of fresh air in the dance music world filled with meaningless Technobeat with no specific direction. This song brought back the good memories of the 70's by using a sample of the classic ""clean up the ghetto"". Monday Midnite's freestyle story about his experience at a London underground discotheque is unique and his succintly clear and distinctive accent is rare and I like it a lot. Plus, the song keeps you dancing till the last beat. Love it."
1,A Disappointing Misrepresentation,"Baking With Julia is an AMAZING Book.It is an exceptionally well written resource that is an accurate reflection of the PBS televised series of same name.When I stumbled onto the option to order a DVD [suposedly of the full series] on the book's writter, Dorie Greenspan I ordered it immediately!!Well, the DVD arrived today and it is only a minute fraction [i.e., only 8 shows from this far more extensive series] selection of the books recipes. What a misleading dissapointment - as I expected when I place the order for this dvd that it reflected the full series ... nothing in the product description indicated otherewise.Would I still purchase it if I knew up front that it was not the full series ... probably yes ... because I love Julia as well as the series and the book.However, the nature of this post is ""Buyer beware"""
2,A peek inside the process.,"First thing's first, ""Homespun"" is an album of demos for ""Apple Venus"". If you don't have that record, look there first (although if you're new to XTC, ""Skylarking"" is the usual recommendation).So a collection of demos, what to expect? Essentially it's a track-by-track match for ""Apple Venus"". Sonically, you couldn't tell it's so much a set of demos except in a couple places (""Frivolous Tonight"") because it sounds so complete, in fact to the point where some pieces sound virtually identical to their final takes-- even in places you wouldn't expect it like orchestral workouts ""River of Orchids"" and ""Green Man"".Is it interesting? Yeah, extremely, and in a lot of places it can be as good or better than the original (""Knights in Shining Karma""), but truth to be told, unless you're a diehard, you probably don't need to hear the work versions of this material. More casual fans definitely want to check out ""Apple Venus"", it's a fine record."
2,As good as the guy's new book on Horatio Nelson.,"I read Antony Beevor which got me hooked on Stalingrad, and this book is as good as Beevor's. It is also as good as Hayward's new book on Admiral Nelson. Both get my high praise. Scholarly works that are also readable are few and far between, so make the most of this guy's work."
2,a worthy addition to WW II Eastern Front histories,"I've read a tremendous amount on the subject of WW II history, so very rarely do I read a book with anything new to tell me. This book is in that class and well-written too. The two points I found interesting were the discussion of the original focus of Hitler's 1942 campaign in Russia and the first extensive history I've read about the airlift effort to save Paulus' 6th Army trapped at Stalingrad. He offers original research into 1) the question of just who promised Hitler that the Luftwaffe could sustain 6th Army by airlift, and 2)just how successful the Soviets were in interfering with the airlift. For anyone interested in the history of WW II on the Eastern Front, this book is a must read."
1,Do Not Buy This Software!,"I tried this software as an alternative to ULead's DVD PictureShow. The good news: DVD Photoplay makes it easier to load pictures into a slide show project than ULead's software.The bad news: THE SOFTWARE DOESN'T WORK. I've tested the program on three computers: An IBM Laptop with a HP USB CD Writer, a Dell desktop with an internal CD Writer, and a Sony VAIO desktop with an internal CD Writer. Whenever I tried to write the project to CD, the software failed to recognize my CD Writer on each machine.I emailed customer support, and though I was assured I would receive an answer within 3 days, 10 days later I still haven't heard from them.I wish I had kept my receipt so that I could get my money back for this worthless software..."
2,Spiderman Trilogy [Blu-ray],"This is an oustanding product, i love the quality of the picture and sound. if you are a spiderman fan, blu-ray is the way to go! I highly recommend this product!"
2,Awesome,This movie was awesome! The picture and sound quality were top notch as well as the bonus content. Definitely worth every cent.
2,I am so glad I found this!,"At one time this cereal was available in my local stores. However it was discontinued. I searched the internet and finally found ""Quaker Oat Bran"" here. The cereal is great it is crunchy and holds the crunchiness even after you add the milk. I love the flavor and it helps to control my cholesterol too."
2,Excellent.....REALLY,"Once I recovered from the eye strain at the tiny print, I realized I'd just read an earth shattering book on Wicca and Witchcraft. Taken in hand, with all the books with bad history, this book fixes them all. Just rip out the history section in every book you have and glue this book in its place.It is unapologetically Modernistic, with the sources to back it up.EXCELLENT, really, EXCELLENT."
2,Its a cable,"Its a cable, it works, what else do you want? I know its not the cheapest one out there, but this one says ""sony"" on it. Yea!! But, I am a true believer that you only get what you pay for. Im sure its better quality than the five dollar version at the flea market. who knows, but I sure feel all warm and fuzzy about getting quality sony products."
2,awesome book to explain death to children,The book is great. Just watch out for the shipping especially if you want to order more than 1. You cant do it without paying double the shipping... bad rip off.
2,I'm grateful for this book,"We had two beloved cats die during my child's fifth year and I wanted a book that dealt with death frankly but gently. This book doesn't promise eternal life or give any religious message. In several different ways and using different living things as examples the book communicates that death is a natural part of life. My girl has even requested this book a couple times at bedtime, which I found slightly surprising."
2,Effective book for discussing physical death with a child,"As a public school librarian, I would say that ""Lifetimes"" is an effective picture book for an adult to share with a child (or children) in dealing with the subject of death. However, as a person of faith, I would add that the scope of this book is limited to earthly life and therefore does not touch on the belief in life after death.The text states: ""Nothing that is alive goes on living for ever."" This statement either reflects the authors' intent on only dealing with the concept of physical death, or it could be interpreted as their belief statement. This is why I'd suggest that ""Lifetimes"" be read by, or shared with, a caring adult who would be able to answer a child's questions based on a family's belief system."
